0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.617288689,0.234054437,0.21413099,0.21413099,0.591384348,0.38363207,0.225018498,0.590240862,0.580008157,0.856015016,0.435891034,0.07777367,0.110548468,0.21833688,0.917000449,0.577798662,0.453002981,0.252893617,0.342422522,0.624843906,0.546964186,0.904958952,0.904958952,0.074236366,0.814604355,0.506739683,0.34982558,0.457978871,0.457978871,0.211311143,0.211311143,0.817676103,0.350735658,0.792191902,0.246926587,0.232160261,0.232160261,0.591334756,0.798601423,0.651373814,0.708530534,0.348322669,0.071234225,0.524972066,0.75918334,0.592155491,0.144342779,0.296823853,0.455269993,0.790693615
0.420571973,0.162434324,0.117882327,0.117882327,0.630614032,0.416740187,0.377651075,0.61363068,0.623137982,0.459829274,0.542166964,0.466971223,0.120477949,0.078504226,0.625505986,0.599738645,0.660887924,0.528206616,0.485998563,0.475959352,0.373727402,0.771037083,0.771037083,0.167069391,0.861818894,0.411809211,0.569148927,0.411806557,0.411806557,0.474356295,0.474356295,0.617318428,0.402286209,0.675187844,0.250302992,0.529801262,0.529801262,0.637250205,0.826408432,0.597616846,0.051650497,0.446071477,0.063720013,0.461148073,0.627251195,0.519502483,0.086555059,0.291988408,0.458550874,0.763802261
0.534501277,0.268788347,0.947258205,0.947258205,0.412365162,0.14586181,0.627127158,0.738306513,0.743572437,0.728598608,0.286089708,0.017119401,0.103417779,0.408749115,0.281629682,0.292220379,0.292416975,0.193448873,0.241233721,0.276536183,0.309274181,0.907575729,0.907575729,0.635559885,0.870481372,0.325696551,0.442357357,0.036917529,0.036917529,0.247371032,0.247371032,0.66841957,0.20792762,0.7532243,0.327593164,0.093938264,0.093938264,0.583581163,0.795489546,0.399907946,0.868929595,0.068716143,0.025075667,0.552832577,0.577048751,0.355518409,0.032230147,0.945472468,0.943609372,0.74070139
0.289131061,0.184067417,0.189241378,0.189241378,0.708091515,0.506484213,0.595744928,0.715177907,0.688701833,0.832526586,0.459772781,0.066981762,0.266100768,0.174936941,0.70793552,0.416669659,0.519603088,0.504642806,0.487304843,0.468728161,0.437734215,0.808736523,0.808736523,0.422335332,0.981926665,0.449017869,0.536196523,0.354662079,0.354662079,0.402664672,0.402664672,0.765615326,0.329981939,0.56495645,0.450869914,0.297650301,0.297650301,0.623212759,0.923999902,0.674045942,0.616557928,0.452246449,0.05300057,0.469811636,0.761095002,0.617556196,0.045395458,0.435198509,0.512065652,0.718288916
0.110532789,0.203918312,0.150693405,0.150693405,0.454772766,0.261266886,0.132646918,0.64074538,0.625649978,0.649374577,0.308427042,0.055074845,0.344764187,0.119364821,0.572511197,0.424101135,0.515020178,0.38460535,0.362105933,0.350147297,0.246300613,0.851746078,0.851746078,0.390045109,0.779097683,0.315951701,0.41666844,0.089665718,0.089665718,0.267913453,0.267913453,0.551913624,0.25976959,0.739439435,0.453859457,0.200254816,0.200254816,0.677618825,0.74875867,0.617665977,0.612378071,0.172681826,0.108577313,0.657284506,0.653349981,0.506727044,0.073460457,0.700021097,0.708132016,0.675777825
0.434314764,0.719931455,0.198942683,0.198942683,0.883635993,0.661382127,0.18334428,0.677329296,0.64869865,0.863104312,0.679070297,0.127658026,0.046632048,0.454912183,0.777554082,0.742480488,0.755675558,0.616492337,0.605932625,0.686359757,0.713049696,0.884424736,0.884424736,0.199370724,0.931148975,0.501231305,0.56768253,0.431637718,0.431637718,0.364446808,0.364446808,0.802241959,0.182948107,0.893139098,0.461060211,0.284868584,0.284868584,0.578179149,0.927393384,0.785078459,0.68420691,0.615243583,0.078183602,0.421280734,0.741239339,0.649553935,0.093533887,0.289727954,0.491589395,0.8348648
0.508396418,0.297128202,0.171171918,0.171171918,0.674696776,0.567468022,0.350453652,0.684897854,0.700754814,0.608136647,0.764153576,0.314515963,0.10248092,0.093458151,0.630036806,0.682269112,0.773486803,0.689926527,0.683772848,0.57932906,0.513457077,0.80333921,0.80333921,0.176666918,0.95475665,0.562305613,0.699041718,0.491539047,0.491539047,0.754914609,0.754914609,0.44664631,0.741688087,0.668891541,0.420792563,0.547478977,0.547478977,0.618110782,0.834859237,0.617182771,0.332496576,0.641979637,0.079961351,0.493438421,0.745578723,0.663941797,0.140212747,0.334340804,0.4850894,0.725503607
0.718367208,0.526932908,0.587784043,0.587784043,0.730945123,0.768850723,0.149607893,0.636509799,0.643401636,0.746271748,0.781016567,0.044807359,0.156877026,0.428928089,0.787538308,0.810755396,0.915405318,0.898752588,0.772909247,0.79428509,0.831915627,0.835301818,0.835301818,0.510171734,0.898803737,0.574910728,0.75231565,0.817169221,0.817169221,0.779914662,0.779914662,0.57062238,0.282230089,0.664775585,0.422181376,0.837612406,0.837612406,0.633924663,0.916374855,0.811138177,0.655560677,0.87665616,0.149453927,0.578766561,0.687414868,0.645303253,0.193370836,0.729806785,0.810829178,0.888604834
0.620174435,0.462311401,0.118300973,0.118300973,0.854987515,0.4549184,0.226749467,0.390979255,0.375769529,0.569315223,0.653464162,0.046993737,0.089166515,0.074857472,0.775001958,0.870749431,0.681933831,0.495572711,0.549139125,0.455838248,0.594332923,0.805580041,0.805580041,0.139747428,0.854210235,0.478389086,0.402263461,0.36134135,0.36134135,0.383656677,0.383656677,0.664654069,0.364469004,0.785960173,0.381774622,0.206843688,0.206843688,0.625481737,0.938444127,0.786987029,0.43857341,0.780249663,0.046976072,0.52145662,0.540872544,0.545120653,0.096181662,0.028753291,0.26072847,0.68793884
0.400013338,0.256533762,0.051321891,0.051321891,0.512369503,0.479511155,0.153302561,0.526795703,0.55667397,0.558256327,0.409679606,0.078797717,0.093259007,0.243288767,0.519393608,0.554296189,0.532269689,0.430293716,0.407415201,0.326346897,0.396416148,0.842870561,0.842870561,0.132683058,0.619480313,0.357538053,0.516838954,0.568797846,0.568797846,0.671394118,0.671394118,0.672861306,0.161133143,0.660037216,0.30352482,0.254384349,0.254384349,0.499417747,0.703027007,0.522974356,0.443400807,0.363248772,0.029618951,0.310131446,0.577983973,0.370671312,0.125514273,0.292338681,0.342514017,0.581164913
0.829710446,0.370280831,0.13951548,0.13951548,0.721763125,0.477925494,0.123233582,0.407397852,0.395744328,0.483450475,0.750518678,0.057071147,0.258174221,0.073956716,0.631239152,0.792786071,0.814505822,0.743500637,0.712786274,0.443793218,0.57605362,0.793074515,0.793074515,0.214322633,0.821127374,0.456533924,0.658337729,0.216685124,0.216685124,0.521267487,0.521267487,0.878143429,0.058320628,0.592677009,0.420224679,0.286792497,0.286792497,0.653810061,0.838063002,0.723093502,0.080325991,0.718621229,0.057896248,0.398262011,0.674796355,0.62155956,0.013584668,0.071436714,0.268067402,0.641935793
0.577430616,0.361959328,0.022025781,0.022025781,0.838117656,0.553043237,0.658141789,0.707991694,0.716980632,0.691430728,0.627202381,0.438751534,0.078263106,0.191733831,0.771578771,0.654592955,0.856590583,0.775445377,0.490491429,0.570647408,0.546524329,0.834459087,0.834459087,0.452817031,0.803047249,0.406776659,0.512591667,0.258773895,0.258773895,0.349170043,0.349170043,0.715059427,0.085166599,0.75839075,0.376920819,0.055631206,0.055631206,0.599705866,0.923314492,0.639826883,0.638858932,0.488358467,0.007898432,0.389350568,0.711906871,0.563775181,0.005109168,0.564499482,0.674796461,0.859993058
0.444540925,0.054233605,0.306992817,0.306992817,0.724059207,0.526857082,0.110533353,0.394027225,0.399029648,0.702829807,0.628277732,0.173642664,0.410549594,0.17971873,0.888938541,0.490301166,0.603532022,0.532781414,0.427123949,0.634395692,0.339896247,0.851676818,0.851676818,0.13107118,0.899206744,0.496404009,0.573877229,0.430641118,0.430641118,0.530189986,0.530189986,0.572473141,0.33948371,0.844018159,0.546350209,0.337301545,0.337301545,0.626446714,0.89353219,0.531271153,0.624188624,0.57314121,0.131838417,0.293466376,0.701414595,0.627683508,0.086543874,0.106695059,0.381388017,0.820422917
0.771645856,0.729835066,0.282502407,0.282502407,0.746857981,0.526409808,0.054877584,0.410467473,0.39533968,0.643183425,0.665313272,0.101307828,0.347894697,0.04496755,0.533266449,0.765447172,0.858282878,0.833863749,0.745480255,0.205204187,0.587289362,0.789329835,0.789329835,0.163636419,0.77111484,0.459302006,0.599187524,0.294532461,0.294532461,0.55160326,0.55160326,0.65387605,0.213926804,0.704342798,0.523817247,0.229043235,0.229043235,0.671888342,0.794577399,0.556587083,0.430521225,0.466925145,0.076180827,0.186500882,0.755824589,0.669093971,0.082363272,0.085685986,0.318923043,0.661827015
0.619870041,0.356227234,0.123370432,0.123370432,0.750764671,0.522160625,0.304374968,0.58871444,0.626458434,0.639423125,0.51091875,0.101776602,0.244827838,0.120588227,0.632732743,0.731842425,0.612866012,0.466453693,0.529919188,0.547229743,0.484373877,0.770569271,0.770569271,0.341964382,0.857600104,0.49097779,0.542301548,0.500600747,0.500600747,0.496856615,0.496856615,0.655916021,0.351286588,0.603183917,0.364408083,0.333856892,0.333856892,0.63565291,0.856330123,0.552280367,0.515333974,0.473775791,0.060170913,0.470998516,0.506914376,0.455279427,0.08397292,0.271333077,0.448490633,0.665492292
0.724432861,0.382502672,0.088012077,0.088012077,0.90595078,0.81058498,0.574475591,0.697987378,0.712788939,0.448931805,0.661568509,0.050287814,0.180976689,0.319669264,0.835721446,0.522802535,0.82129275,0.809349808,0.755694769,0.826779203,0.767460222,0.860265247,0.860265247,0.813628613,0.835972578,0.609471605,0.903455189,0.56713381,0.56713381,0.278413238,0.278413238,0.870966843,0.232722888,0.892416594,0.383132333,0.22264251,0.22264251,0.594958408,0.919819516,0.894750088,0.801972244,0.926222089,0.032623229,0.461486727,0.774733808,0.587589141,0.392066138,0.839336933,0.899714172,0.913895977
0.162471052,0.231897439,0.207742384,0.207742384,0.746763107,0.434990344,0.343932066,0.525063431,0.521146391,0.79402022,0.132515875,0.020157746,0.370204047,0.147461277,0.678242961,0.215967236,0.241259251,0.191444821,0.160742849,0.53240805,0.490603847,0.88416339,0.88416339,0.087658109,0.766054531,0.278332248,0.315360721,0.182503075,0.182503075,0.16464589,0.16464589,0.580668894,0.142384103,0.66033639,0.351554051,0.026416993,0.026416993,0.63466938,0.810500721,0.770780657,0.732958834,0.553455639,0.067169567,0.258077363,0.574196073,0.535342452,0.046810003,0.734714986,0.7062922,0.701220575
0.694226379,0.198082676,0.18514081,0.18514081,0.700281739,0.566307451,0.443637402,0.649893258,0.635773489,0.801914575,0.437522736,0.191196846,0.1650382,0.298767723,0.758364521,0.664825711,0.652515748,0.437824695,0.401305951,0.552866974,0.366358224,0.837752426,0.837752426,0.23044094,0.83687775,0.560664143,0.400859096,0.616270635,0.616270635,0.278955076,0.278955076,0.684724987,0.440341201,0.806732043,0.44081756,0.113753358,0.113753358,0.627240804,0.895295591,0.768391904,0.638441673,0.796533246,0.048549992,0.545487441,0.601760393,0.543268386,0.097113092,0.406220783,0.538146791,0.768273361
0.689707272,0.32138398,0.04760908,0.04760908,0.778440906,0.532681449,0.20285422,0.741581873,0.751025145,0.732956377,0.833311686,0.071030187,0.264236898,0.370378591,0.790114229,0.908643978,0.903481957,0.857324547,0.824936791,0.668929554,0.639113714,0.81728422,0.81728422,0.152190892,0.885647658,0.590440354,0.570412462,0.447079061,0.447079061,0.855073999,0.855073999,0.81225231,0.424093788,0.738710931,0.435140669,0.23248606,0.23248606,0.617842742,0.947402921,0.791581189,0.646645562,0.798061667,0.086571606,0.449854803,0.574600275,0.5645121,0.144151221,0.167074839,0.409020255,0.791277246
0.620850752,0.51751377,0.136821721,0.136821721,0.873492033,0.700221176,0.244987792,0.76015348,0.773370643,0.83000403,0.464934912,0.026198725,0.075141659,0.297570999,0.700465247,0.806600307,0.642098269,0.51561441,0.32181011,0.49051333,0.665018922,0.895829328,0.895829328,0.290458253,0.909706736,0.572186698,0.348092538,0.414513182,0.414513182,0.2154873,0.2154873,0.729097096,0.442432377,0.86314178,0.425672735,0.153576195,0.153576195,0.603637544,0.865399976,0.820754906,0.758132674,0.899757515,0.023981421,0.518334975,0.683152233,0.512200073,0.03882634,0.588523346,0.666186251,0.821351152
0.278306288,0.322370865,0.160174838,0.160174838,0.74874974,0.604804903,0.140644647,0.683817752,0.675831705,0.850309933,0.400047862,0.051405617,0.176641695,0.571562041,0.726542598,0.584065483,0.549255648,0.45219426,0.361320365,0.609733829,0.757519463,0.863280284,0.863280284,0.147936699,0.879171578,0.567758232,0.612603728,0.329098246,0.329098246,0.44424762,0.44424762,0.758424427,0.470732569,0.553876862,0.482693125,0.13221152,0.13221152,0.645881491,0.804999786,0.552956818,0.738676491,0.39648305,0.089550821,0.37499956,0.65649602,0.544350243,0.114435678,0.700314278,0.73235154,0.702452353
0.204821445,0.668853924,0.277016602,0.277016602,0.806816043,0.518508026,0.048080934,0.538036418,0.467699263,0.94217189,0.528394955,0.017392888,0.323335115,0.212188738,0.900136007,0.572424321,0.569294528,0.331586092,0.47832722,0.564790639,0.270203829,0.839514076,0.839514076,0.157305005,0.864216733,0.516168854,0.497225386,0.406379842,0.406379842,0.358963394,0.358963394,0.872362028,0.363373971,0.824645883,0.450982241,0.190898943,0.190898943,0.648290498,0.882293736,0.625983427,0.713858882,0.764574294,0.060137282,0.127241498,0.631215404,0.553142166,0.062452092,0.509825595,0.628376033,0.789831335
0.184348608,0.502383828,0.051725939,0.051725939,0.567195968,0.435375288,0.225921022,0.730803375,0.70547467,0.853098656,0.532467715,0.054761261,0.192549419,0.23792313,0.506824985,0.538145031,0.619348626,0.460307606,0.45727498,0.379676166,0.518730835,0.858609021,0.858609021,0.091027814,0.895877772,0.444027704,0.475120401,0.362307099,0.362307099,0.648966935,0.648966935,0.719367916,0.301355001,0.768166186,0.457078016,0.295037902,0.295037902,0.568223932,0.786532628,0.585928666,0.702445498,0.389923333,0.045462324,0.402107597,0.643892404,0.52475398,0.059953912,0.413754038,0.473142595,0.64280196
0.469666212,0.569522433,0.179556693,0.179556693,0.844992106,0.395691825,0.263759007,0.440814823,0.487411623,0.499485307,0.692642725,0.074462408,0.122869094,0.1576848,0.613891734,0.601536328,0.714062403,0.632543208,0.705818903,0.467164866,0.588558387,0.837605686,0.837605686,0.187012276,0.677641824,0.448858314,0.596908611,0.358506283,0.358506283,0.429199495,0.429199495,0.88616363,0.287371411,0.715071057,0.396640647,0.484664767,0.484664767,0.587114141,0.722896442,0.653636142,0.49329384,0.401273499,0.006625195,0.358005509,0.687269359,0.625522113,0.062437337,0.156706343,0.358996603,0.749796954
0.29406427,0.610604241,0.129144335,0.129144335,0.323157629,0.26668029,0.334194174,0.536787776,0.577694375,0.455774009,0.371341624,0.29403922,0.031977751,0.15132828,0.463755066,0.610335181,0.690238022,0.543346601,0.325466112,0.250977352,0.186535831,0.862141611,0.862141611,0.077203775,0.775405745,0.333519709,0.318381981,0.63656438,0.63656438,0.279297562,0.279297562,0.212199313,0.466072243,0.77952874,0.121073207,0.351191597,0.351191597,0.631506855,0.609242636,0.514282017,0.19867981,0.214729948,0.041677649,0.519077438,0.474040525,0.401856437,0.06697815,0.125222514,0.301539334,0.523888891
0.189255702,0.225429713,0.03256793,0.03256793,0.375039438,0.230694486,0.229158273,0.528147816,0.548330244,0.797336715,0.102289931,0.02692341,0.13627285,0.203104786,0.430226107,0.196466447,0.217814132,0.172769916,0.118759594,0.060563732,0.125330071,0.832465652,0.832465652,0.032638899,0.924719723,0.291926017,0.295310156,0.28822695,0.28822695,0.138170365,0.138170365,0.370900749,0.135147595,0.199904026,0.215040379,0.08256187,0.08256187,0.373985298,0.327669337,0.715875153,0.689780744,0.20790947,0.04142699,0.487153454,0.705113439,0.475961381,0.022712236,0.069362892,0.234142077,0.542923927
0.519238736,0.422923376,0.117726844,0.117726844,0.627500879,0.407089747,0.244969126,0.636696807,0.642535845,0.764372589,0.48227703,0.286917604,0.142866384,0.175333714,0.562208621,0.432398496,0.516684858,0.49535284,0.429186027,0.42109703,0.46527752,0.823241618,0.823241618,0.153122129,0.958604735,0.584166669,0.575702454,0.302713302,0.302713302,0.485657375,0.485657375,0.729955833,0.139970411,0.397077833,0.370268182,0.243117035,0.243117035,0.559439432,0.617368749,0.567124618,0.600269687,0.392436865,0.039148237,0.248013486,0.695421077,0.541119118,0.081852725,0.405976266,0.448441871,0.674644761
0.549188805,0.498106759,0.13891558,0.13891558,0.797097675,0.502984107,0.242883793,0.577559789,0.566743133,0.739180673,0.684317038,0.07348486,0.160530363,0.23581055,0.654579876,0.732442116,0.832127292,0.762208446,0.586334282,0.586050991,0.52592435,0.837744555,0.837744555,0.209484827,0.868158226,0.545995824,0.528620368,0.53377235,0.53377235,0.395825526,0.395825526,0.884739318,0.308255533,0.791274967,0.406735617,0.308428625,0.308428625,0.584057419,0.843327175,0.685710656,0.359793392,0.248410106,0.05394877,0.458184636,0.679559449,0.546037375,0.105717436,0.273129429,0.483759204,0.73509755
0.852391464,0.459178405,0.206081454,0.206081454,0.510670474,0.295303557,0.284879124,0.563041298,0.587903978,0.633261185,0.413028787,0.100751379,0.08532062,0.148956855,0.54901549,0.335967287,0.42975175,0.413727386,0.3387079,0.310139192,0.411404046,0.838377769,0.838377769,0.138738213,0.825062234,0.379233455,0.519714481,0.46202979,0.46202979,0.443502913,0.443502913,0.641513858,0.278335785,0.417085194,0.271949422,0.296906698,0.296906698,0.5742758,0.585512856,0.492426789,0.704603482,0.350021886,0.03413463,0.525234178,0.76934648,0.547762009,0.063193704,0.680527723,0.703005097,0.656640779
0.789643206,0.356893367,0.040588841,0.040588841,0.683709504,0.40794429,0.256405249,0.736944699,0.739116152,0.796094189,0.4131104,0.0785798,0.23572484,0.293586205,0.605436334,0.436136882,0.513033654,0.465617874,0.342861513,0.414126727,0.586181136,0.890748738,0.890748738,0.119503576,0.846539302,0.56911372,0.392479171,0.256797255,0.256797255,0.362246031,0.362246031,0.7448121,0.207364128,0.863496518,0.369416831,0.101811417,0.101811417,0.645389195,0.771188611,0.65376748,0.593672354,0.722921513,0.062924652,0.470786002,0.602346708,0.471275965,0.06151096,0.234513939,0.509816633,0.771362691
0.565775216,0.199042225,0.062383421,0.062383421,0.745726347,0.477703241,0.345360593,0.556847801,0.659911785,0.282288606,0.474100138,0.105741336,0.075115602,0.083766087,0.66801553,0.361419554,0.595202349,0.700238449,0.640787061,0.540907448,0.562248845,0.772079756,0.772079756,0.50269962,0.750381634,0.469141932,0.481098828,0.450465064,0.450465064,0.379585572,0.379585572,0.709525237,0.250814633,0.656912531,0.291454402,0.174517085,0.174517085,0.617461791,0.782834027,0.731602807,0.354469501,0.365648026,0.079070428,0.468610542,0.576507235,0.487913449,0.072707634,0.580242808,0.63717369,0.730017424
0.559717715,0.0774012,0.046825219,0.046825219,0.645528641,0.40397401,0.167033733,0.649523498,0.682291535,0.684462101,0.38561114,0.423180148,0.070077203,0.080097279,0.724903098,0.550425529,0.575568054,0.507464027,0.382019188,0.666653753,0.361160149,0.870852942,0.870852942,0.231432052,0.806149793,0.381687123,0.447997607,0.233844164,0.233844164,0.333703085,0.333703085,0.725545198,0.428580459,0.670460752,0.302214514,0.201240196,0.201240196,0.586974929,0.79350923,0.659862088,0.419966142,0.483586279,0.038292902,0.473824173,0.534397228,0.482065474,0.047214294,0.227152612,0.388237655,0.744655915
0.349435727,0.358068748,0.114613493,0.114613493,0.521056803,0.37243964,0.133311706,0.541100605,0.59493851,0.322095124,0.488252189,0.043204867,0.107013187,0.075017117,0.607106566,0.582750507,0.802326761,0.764786735,0.48040362,0.422450455,0.350655889,0.845282972,0.845282972,0.104056133,0.870184926,0.529621373,0.50442265,0.272530496,0.272530496,0.474445768,0.474445768,0.774675219,0.561050783,0.698485561,0.205551902,0.446602527,0.446602527,0.575573958,0.646332675,0.559136409,0.685955419,0.383662033,0.068104618,0.37716196,0.407664906,0.22952609,0.07715746,0.327990579,0.436751158,0.694465667
0.672833837,0.203110789,0.091212408,0.091212408,0.678805322,0.254901237,0.224480278,0.329040056,0.260922124,0.608158345,0.220275847,0.096270424,0.265603065,0.078240049,0.56236362,0.89737184,0.843954231,0.743998957,0.542444293,0.558690297,0.416297704,0.793861085,0.793861085,0.147352983,0.746461325,0.39535409,0.391489918,0.38311546,0.38311546,0.632931923,0.632931923,0.510644411,0.332469482,0.851846644,0.45627827,0.143247112,0.143247112,0.645282767,0.9299912,0.562103242,0.396170605,0.156665771,0.083146347,0.443225667,0.348286933,0.375538255,0.065867613,0.172176314,0.27933113,0.59526017
0.657265523,0.519609065,0.094162982,0.094162982,0.824407213,0.708996493,0.506839733,0.894530763,0.888531377,0.669066732,0.6353141,0.0692538,0.184732379,0.114308191,0.981792889,0.826199177,0.695064989,0.535434316,0.578919023,0.861130935,0.627941377,0.845079621,0.845079621,0.658155838,0.958757832,0.644051072,0.438708639,0.430481387,0.430481387,0.357478138,0.357478138,0.874791073,0.262142888,0.818649393,0.41579473,0.15550082,0.15550082,0.624520465,0.904079112,0.866942312,0.81028364,0.895349196,0.060609973,0.445636397,0.823469167,0.60547196,0.063839027,0.876533903,0.90987467,0.936778216
0.438327881,0.249958188,0.063948931,0.063948931,0.683260565,0.375421832,0.324840987,0.525708884,0.577100043,0.513935853,0.696644233,0.123395215,0.05995536,0.129166477,0.621928158,0.813621242,0.806322395,0.718998125,0.653545972,0.475774684,0.476031882,0.699319875,0.699319875,0.4130768,0.843179432,0.509177726,0.532230706,0.537695001,0.537695001,0.544637379,0.544637379,0.745508935,0.374738824,0.645929081,0.364803031,0.312722906,0.312722906,0.593579436,0.75477437,0.657339226,0.556294531,0.35630539,0.053401257,0.534465587,0.571172296,0.585635232,0.090078436,0.176987675,0.376453363,0.701192651
0.473682119,0.295699203,0.102374383,0.102374383,0.868583116,0.39672439,0.182375724,0.360140233,0.303998008,0.811683271,0.816957063,0.03390217,0.098975287,0.068793448,0.726557718,0.930331195,0.907296381,0.857091504,0.595280705,0.189308826,0.803273446,0.920250626,0.920250626,0.208736884,0.809695574,0.293331825,0.387876865,0.217213274,0.217213274,0.127866266,0.127866266,0.665952097,0.475438737,0.918316403,0.45314852,0.166165547,0.166165547,0.633149813,0.696340782,0.638369986,0.788157833,0.844694809,0.025717138,0.548435809,0.557287262,0.536706822,0.076085202,0.037331277,0.278585482,0.843307618
0.204777377,0.013521269,0.106546101,0.106546101,0.716344737,0.422398122,0.849827556,0.589564361,0.585701548,0.791475845,0.581129418,0.096018119,0.283966844,0.124770364,0.561492071,0.798966979,0.677616559,0.543962187,0.409595023,0.334920929,0.456119839,0.8120949,0.8120949,0.088220708,0.845197,0.407375319,0.508226996,0.301322081,0.301322081,0.277581254,0.277581254,0.560589618,0.239104233,0.69636196,0.508426597,0.070140074,0.070140074,0.629196881,0.808859384,0.669509983,0.535845518,0.390888379,0.058409694,0.522000684,0.727100673,0.535465774,0.03251716,0.187474931,0.397657013,0.773177133
0.328509221,0.428975091,0.075179128,0.075179128,0.688200352,0.676597063,0.261162909,0.535934817,0.59540931,0.510584893,0.702634218,0.131964039,0.071171634,0.464751513,0.594759665,0.762289082,0.795363075,0.726690869,0.606262966,0.438027742,0.464390582,0.726088481,0.726088481,0.245184176,0.817836155,0.419992341,0.590740289,0.313724123,0.313724123,0.537666342,0.537666342,0.47631792,0.352923867,0.733640887,0.313664896,0.305965648,0.305965648,0.588727459,0.821516217,0.737236811,0.563229163,0.67411724,0.184497138,0.597329167,0.49197138,0.447230937,0.092041186,0.210500571,0.380612494,0.62022212
0.634950687,0.378223301,0.17261145,0.17261145,0.847839896,0.601310761,0.208919254,0.506496615,0.524260452,0.54487261,0.835193289,0.073366423,0.125362525,0.111052067,0.545680187,0.78165632,0.84260303,0.788687743,0.764403115,0.50054127,0.650432669,0.784672983,0.784672983,0.202443532,0.59238601,0.44379652,0.794161696,0.344566512,0.344566512,0.738724493,0.738724493,0.816816025,0.560182381,0.707070884,0.372248211,0.47061098,0.47061098,0.479635354,0.904977082,0.600132032,0.375930675,0.740926086,0.053245717,0.407039076,0.693724608,0.621153065,0.111681788,0.197478313,0.398387498,0.775394741
0.485020533,0.356594205,0.070176279,0.070176279,0.576148161,0.446230256,0.235109779,0.794438031,0.786749504,0.71236834,0.393215965,0.042842808,0.107222015,0.121314294,0.480450295,0.727004957,0.654147119,0.447471062,0.351406802,0.143725606,0.319544568,0.868032857,0.868032857,0.273089855,0.87527699,0.559829284,0.5851029,0.437049395,0.437049395,0.823440316,0.823440316,0.688610468,0.532053106,0.698310638,0.401783387,0.175537444,0.175537444,0.565349793,0.860458155,0.531573768,0.204367041,0.309312704,0.074269859,0.588299295,0.620612355,0.382790804,0.051786803,0.394271293,0.45441259,0.798184241
0.63210491,0.311552282,0.053093001,0.053093001,0.728369066,0.398778579,0.155912535,0.394402729,0.422748421,0.536669506,0.500991652,0.049245375,0.177484356,0.098198045,0.466501095,0.822018862,0.837804076,0.789953318,0.666075446,0.393971192,0.565253731,0.745207231,0.745207231,0.129084153,0.757563041,0.406455959,0.539129562,0.254085129,0.254085129,0.618822684,0.618822684,0.726692997,0.161697607,0.609085246,0.354756489,0.189427007,0.189427007,0.515008304,0.819245274,0.597820899,0.436292092,0.486212369,0.027380524,0.450176903,0.547639498,0.497634387,0.05721167,0.046289742,0.279512651,0.628441683
0.043557106,0.09326518,0.107448704,0.107448704,0.529033875,0.003804055,0.323233584,0.411803846,0.385676657,0.837340638,0.021048462,0.077531953,0.314639431,0.214641736,0.664150859,0.053865959,0.047059586,0.026697834,0.084616611,0.121923943,0.387715388,0.942180809,0.942180809,0.030589314,0.884639797,0.425046811,0.387316432,0.310500842,0.310500842,0.324372868,0.324372868,0.752239719,0.411771991,0.538253677,0.437998541,0.044849269,0.044849269,0.676644839,0.75212827,0.781496672,0.794183976,0.327858832,0.129172938,0.433063736,0.698676061,0.474153844,0.074128583,0.14425169,0.302952081,0.628487915
0.647536194,0.257363916,0.123502545,0.123502545,0.88273916,0.517719433,0.222638674,0.588061035,0.573846468,0.76574527,0.696198894,0.060501281,0.151940304,0.421374681,0.759404135,0.630031138,0.818168281,0.774135813,0.824108872,0.571230168,0.572344352,0.820432946,0.820432946,0.193967502,0.7868989,0.442562456,0.477701842,0.389388021,0.389388021,0.321148561,0.321148561,0.860756832,0.191456907,0.813175315,0.398307592,0.237740214,0.237740214,0.594614566,0.882791592,0.753963378,0.588277597,0.537903438,0.027624886,0.338372348,0.650332662,0.53173447,0.036343506,0.365742259,0.51973041,0.797662283
0.356317737,0.278432396,0.073671631,0.073671631,0.773533843,0.463893667,0.146881519,0.717980095,0.723665393,0.832332037,0.474333131,0.213906873,0.134939634,0.624240116,0.837562243,0.384358274,0.462075984,0.443383075,0.256136356,0.5277354,0.519069476,0.871016074,0.871016074,0.131947614,0.840262894,0.367105405,0.551402017,0.246857282,0.246857282,0.175574098,0.175574098,0.916047643,0.209424776,0.622999149,0.467483324,0.148769585,0.148769585,0.615305048,0.68838223,0.529303024,0.841525465,0.488359782,0.020286494,0.37774417,0.774048496,0.597449993,0.460896007,0.37869145,0.588889433,0.775131198
0.397460991,0.504948892,0.059730404,0.059730404,0.71029715,0.56532853,0.943126714,0.784838633,0.820098674,0.730827245,0.437990614,0.190220547,0.078537651,0.049452356,0.724143032,0.46368308,0.542115458,0.385616773,0.414626282,0.48912333,0.425537839,0.856627985,0.856627985,0.124316056,0.880854551,0.372257992,0.469414323,0.169469097,0.169469097,0.333698446,0.333698446,0.740411428,0.111790533,0.711983905,0.275597606,0.086540895,0.086540895,0.591228151,0.797636711,0.695199871,0.644101634,0.564662643,0.013360835,0.40436021,0.649886466,0.507460353,0.046433327,0.26953725,0.484665771,0.75926333
